,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
804,4288,False,/sSIcNihSYm1nVaiuNrBDLoFbZKW.jpg,"[35, 18]",448026,en,Sensitive Parts,"Sensitive Parts is a tender and sharply observed dramatic comedy about a young woman who is forced to confront her social anxiety and interpersonal fears before they consume her and the people she loves, with a little help along the way from the imaginary manifestation of an iconic popstar.",1.45,/m04KINkLVlO6R4OMC1BlDlpF4SX.jpg,13-04-17,Sensitive Parts,False,6.0,1,6000,0,Canada,Comedy,tt5191758,2017
805,4316,False,/2YA3LojZmVe8NHwrjUQsVKHs2ql.jpg,"[99, 9648]",456784,en,Angels and Demons Are Real,"It seems that in recent years Angel sightings and experiences are everywhere. Perhaps this is because the world is more and more complicated and people are feeling exhausted from keeping up when time is moving too fast and they are endlessly distracted by technology which leaves them spiritually empty. Many people believe that Angels and Demons exist and are active in our world today. With demonic possessions on the rise and a world in chaos, it makes sense to those who have experienced and witnessed encounters with the divine that Angels exist and can help us cope with our everyday lives.",1.441,/xEn4fwaagws8SUhGpmxTzvmPkWW.jpg,01-05-17,Angels and Demons Are Real,False,0.0,0,1000000,0,United States of America,Documentary,tt6736290,2017
806,4332,False,,"[18, 14, 27, 878, 53]",479574,en,Elliot,"Set in the dark depths of a strange and mysterious power supply complex, ELLIOT tells the tale of a conflicted humanoid (Elliot) struggling to maintain his reality and understand his true identity. Elliot is thrust into a disconcerting downward spiral of despair in which he is forced to recognize the perils of his own cognition and constructed ideals in a crumbling universe where the lines between fantasy, simulation, and reality are blurred, and the fibers of Elliot’s fragile existence are ruptured.",1.437,/rRK3N3h8uNkgqjwgzxRRi9vi2HH.jpg,05-10-17,Elliot,False,0.0,0,7500,0,United States of America,Fantasy,tt3158830,2017
807,4343,False,,[18],428714,en,Glass,"Struggling with the harsh realities that arise in the cusp of adulthood, a young woman is shown a new perspective on life by two unlikely strangers during a night of spontaneous adventure.",1.43,/p6vSsuFByAsxOevRPNPpZrsnmZT.jpg,29-04-17,Glass,False,0.0,0,1700,0,United States of America,Drama,tt6282484,2017
808,4346,False,/il5HVEl8Zt7WwW2wqISk4Ey0BcZ.jpg,"[18, 10751]",499325,en,Faith's Song,"A young girl's faith is tested, when her parents are suddenly killed in a car accident and she's forced to move in with relatives who don't share her belief in God.  A talented singer, who desires to worship God with her songs, she finds herself in a new city, a new school and no friends.  With her uncle and others at school challenging her faith, one boy emerges, who seems to see the greatness in her.  Now she must come to grips with either fitting in or following God - which could cost her more than just her faith.",1.426,/eyDmrurepYwjySr8N6DTv4WQupy.jpg,20-01-17,Faith's Song,False,7.7,3,156000,0,United States of America,Drama,tt6229100,2017
809,4378,False,/36ej6VElKA4xxlMmbvVnRbEgayL.jpg,"[35, 18]",485775,en,Ringo Rocket Star and His Song for Yuri Gagarin,"A dry, tragicomic musical short about a gipsy who thinks he will become famous by writing a song for the first man in space, Yuri Gagarin.",1.406,/hGmDCzkex9wZzRTzbK44fl06bRM.jpg,12-04-17,Ringo Rocket Star and His Song for Yuri Gagarin,False,6.3,3,2500,0,Netherlands,Comedy,tt6702944,2017
810,4392,False,/ePfKwXcIF8RuVPiJDPpd5UYkrz9.jpg,[99],438447,en,Served Like a Girl,Five women veterans who have endured unimaginable trauma in service create a shared sisterhood to help the rising number of stranded homeless women veterans by entering a competition that unexpectedly catalyzes moving events in their own lives.,1.402,/99nev2GCGMijbswJ9DIpG2Tq25g.jpg,08-11-17,Served Like a Girl,False,5.6,5,0,8290,United States of America,Documentary,tt6175710,2017
811,4618,False,/6pNDLmvFMIXeQMMWnLVKGRaUP1j.jpg,[35],458157,zh,天公仔,"LUCKY BOY chronicles several decades of the lives of Lin Yu, his family, friends and Qingqing – the girl whom he falls in love with in primary school and continues pinning for throughout his tumultuous and eventful life. Lin Yu is always one step behind others and surrounded by misfortune... Will Lin Yu, the destined ""unlucky"" boy, be able to change his fate?",1.4,/xURKQETrI6kiz0OpusUojbTN5y5.jpg,18-05-17,Lucky Boy,False,0.0,0,2500000,40000,Singapore,Comedy,tt6797190,2017
812,4549,False,/jlpnuqmG3vO70LbZIx1RsEamIIX.jpg,[99],728965,en,Life After Death: Quantum Realms,"Tens of thousands of years ago man stood upright; looked around and discovered existence. He was suddenly conscious of himself and the universe. And soon he needed to explain everything he saw and experienced. He embarked on a journey of discovery so profound it gave rise to the religions of the globe and even modern science. What is the meaning of life; is there life after death; and is there a God? These were the most fundamental questions anybody has ever dared to ask. Today, after thousands of years of searching and the development of modern science, we are moving closer to the answers than ever before. What we have discovered is that existence in the macro world matches that of the micro world. As it is above, so it is below and this understanding unlocks the answers we are searching for. Through quantum physics we can now finally look upon the face of God and see the meaning of existence.",1.4,/bY5hl133WDOUtngsS18mjOCuNLE.jpg,01-01-17,Life After Death: Quantum Realms,False,0.0,0,1000000,0,United States of America,Documentary,tt7805396,2017
813,4572,False,/4JcfRv6uyghXNr4d1J41SevkDOD.jpg,[99],539208,en,2020 Nostradamus,"Born in 1503, the mysterious medieval visionary, Michel de Nostredame (a.k.a. ""Nostradamus"") predicted the rise of Hitler, the nuclear destruction of Hiroshima, and the 9/11 attacks. Now his quatrains are predicting our immediate future and it would seem the end times are truly upon the world. According to the new interpretations, Nostradamus predicted that a mighty Islamic army of terror would rise up and set in motion World War III. China would conquer the entire East and much of the globe, and then a complete collapse of technology would spin the world into chaos like never before as the Antichrist rises in the West. Explore the prophecies and decide for yourself.",1.4,/mwvv7S3UExVpx34yCEX6GnBXFVk.jpg,30-07-17,2020 Nostradamus,False,0.0,0,1000000,0,United States of America,Documentary,tt7805538,2017
814,4599,False,/a9v6YDXGpZBz8NPerbJlzUmlvvU.jpg,"[12, 35]",439613,ml,Honey Bee 2: Celebrations,Sebastian and Angela are all set to get married until their difference of opinions and cultural conflicts between the families threaten their union.,1.4,/cg5y8oK59jowUrnfMKOmge14eSA.jpg,23-03-17,Honey Bee 2: Celebrations,False,4.2,6,690000,640000,India,Adventure,tt6244876,2017
815,4401,False,/dXFb59lSbEMI2eVVbKslVJEPmRG.jpg,"[18, 10752]",455106,pl,Wyklęty,"In the 1940s, a small band of underground paramilitaries attempt to fight back against the Soviet-backed security ministry in post-war Poland. Determined to fight for their country's future, the group goes to extreme lengths to make their voice heard.",1.4,/4wvVXtNFcQ9t6meytAqq9tM6H6w.jpg,10-03-17,Wyklęty,False,6.8,5,500000,0,Poland,Drama,tt3705608,2017
816,4576,False,,[53],499822,en,Blood Mountain,Three mountain bikers have a deadly encounter with some hunters on Blood Mountain.,1.4,/tI10kvoBrwlzfJPYv4HlXl8ugoB.jpg,21-04-17,Blood Mountain,False,5.0,1,275000,0,Not Listed,Thriller,tt5356326,2017
817,4571,False,,[35],546937,en,Last Night in Suburbia,"A teen comedy follows a group as it tries to have one last night of summer fun, only to be usurped by the world's worst undercover cop.",1.4,/i7YT67aY68QLr0sSIt5jSD25Gh8.jpg,21-01-17,Last Night in Suburbia,False,0.0,0,228000,0,Canada,Comedy,tt4165392,2017
818,4619,False,/tHvSuqJYtIsstlMstnkvMM7TcTB.jpg,[18],595974,en,Lost & Turnt Out,Atlanta streets can break the best of people down. When Skylar is forced by circumstance to move from her home in Miami o Atlanta to discover her own path in life she is led astray like a sheep among wolves to a dark forest. It is in this setting that she finds and develops her true strengths and gains her identity in the lions den.,1.4,/1txC3refSeYnZ0yElJuRhduhL3b.jpg,27-04-17,Lost & Turnt Out,False,0.0,0,150000,0,United States of America,Drama,tt4439342,2017
819,4518,False,,[99],521753,it,Caffè sospeso,"Just as ""the fluttering of the wings of a butterfly can be felt on the other side of the world"" (according to the Chinese proverb) a coffee offered in Naples can be felt in Buenos Aires and replicated in New York. In the bars of threedifferent cities ofthe world, the camera will record the ""first flutter"" of a coffee cup offered to a customer.",1.4,/xOqE6TmUecwMPw81FSAtkIAFSjV.jpg,07-05-17,Coffee for All,False,5.8,5,125000,78000,Argentina,Documentary,tt6721132,2017
820,4568,False,/oHudJvqTFC5N2a5kgxvK7F66VFo.jpg,[99],565208,en,America; I Too,"Young muralist Manny is arrested after being wrongfully accused of tagging his very own mural. In police custody, he learns that he was ordered removed back in 2008 due to his undocumented immigration status and that his name came up in the ""gang database."" Manny insists that he was nine years old in 2008, unaware of any pending deportation, and certainly not a part of any gang. When he refuses to sign a voluntary departure Manny is sent into detention.",1.4,,06-03-17,America; I Too,False,1.0,1,70865,0,United States of America,Documentary,tt6688844,2017
821,4497,False,,[99],461223,en,American Media & The Second Assassination of John F. Kennedy,"In 1969 New Orleans District Attorney Jim Garrison prosecuted only trial for the murder of John F Kennedy. Although the defendant, Clay Shaw, was acquitted, he committed perjury and the central charge, that he conspired to murder the President in his role as a CIA operative was given added weight when after his death it was admitted by the CIA that he worked for them. Garrison's case was the basis for the epochal film JFK by Oliver Stone which did more than any other medium before or since to shatter the facade carefully constructed by the Warren Commission and its sycophants. This film, a labour of love for multiple Emmy Award winner John Barbour is a damning indictment of the American Media for its crucifixion of both himself and Garrison. Like everything else connected with this case you the truth is only told by the dedicated and the independent. John's film shows that the establishment media is neither.",1.4,/nY5KadW5WapJWiL4dGi4rf78asE.jpg,02-05-17,American Media & The Second Assassination of John F. Kennedy,False,7.5,2,50000,0,United States of America,Documentary,tt6670304,2017
