,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
987,False,/ekemLhl375ZxrvROiBdQK1dO43Z.jpg,"[18, 10749, 10770]",437517,en,An Uncommon Grace,"An army nurse returning from Afghanistan discovers her purpose in a rural Ohio farm community, along with a deep connection with a neighbor whose conservative Amish sect strictly forbids relationships with those outside his church community.",10.195,/ju55r2YeVlz0rUKWYUzl0LW8d1N.jpg,2017-02-12,An Uncommon Grace,False,6.2,34
988,False,/1gnSih8oguRGWMiJIhSTVlDBXBk.jpg,[35],437537,fr,Seule... mais pas trop !,,0.6,/tjxj7Lm559I0ipefOaeSUcsGG2R.jpg,2017-02-22,Seule... mais pas trop !,False,0.0,0
989,False,/xpaL2Ehi1CEsDluR6pXQUZYSObe.jpg,[35],437538,fi,Saatanan kanit,"Raimo’s comfortable, middle-class bubble is burst when a Satan-worshipping sex cult moves in next door.",1.684,/v0EwMl7cRxfIKY14dE8Y2N4Ohjo.jpg,2017-01-20,Fucking Bunnies,False,6.4,10
990,False,/As12wwHuVa9Jtnd6XHX58RkzBFc.jpg,[10749],437542,ko,딸의 친구,"Won-gi lost his wife a long time ago and is running a pension outside of the city. Then one day, Won-gi's daughter and her friend Se-yeong stays in the pension during a break from their school in Seoul. However, Won-gi finds himself attracted to the friend who is so much like his dead wife. Then he crosses a line that he shouldn't have crossed...",44.74,/bR1ID2VvQIHrWKdToWKc3mIpeyW.jpg,2017-01-01,I Don't Like Younger Men,False,5.0,2
991,False,,[99],437547,en,Do You Dream in Color?,Do You Dream in Color? in this documentary follows four courageous blind high school students. This coming-of-age story see's the students as they strive to prove that their disability will not hold them back from achieving their dreams.,0.6,,2017-02-10,Do You Dream in Color?,False,0.0,0
992,False,,[],528312,pt,Laura,,0.6,/ulTkd7saNz9OnllR6AsroVg1weg.jpg,2017-09-24,Laura,False,0.0,0
993,False,,"[35, 27]",528328,en,Serial Rabbit V: The Epic Hunt,A serial killer in a bunny rabbit outfit wreaks havok on San Antonio and finds love in the process.,0.6,/yDsweomnOwmed9OEQ3SUd0fP3bE.jpg,2017-12-28,Serial Rabbit V: The Epic Hunt,False,8.0,1
994,False,,[],528362,en,"In This Valley of Respite, My Last Breath...","Wandering on the edge of darkness, the camera records grainy objects and pulls hesitant signs of the searched-for refuge from the darkness.",0.6,/z3zJORk6ueiBoQm4kdPnUUCBiAY.jpg,2017-01-01,"In This Valley of Respite, My Last Breath...",False,0.0,0
995,False,,"[35, 18, 10749]",528387,en,Good Enough,"This is a comedic drama that follows New York City based flight attendant Lorna Flynn on her obsessive journey to find her long lost relative after her absent father passes away. In the hopes of finding out more about her family and herself, what she discovers is more than she could have imagined.",2.734,/oaL9Oir8yY68HwSwX6uUJaLtFL1.jpg,2017-10-10,Good Enough,False,7.3,3
996,False,/mzDCiR0kf0jJUDYkJjJzFinUtpE.jpg,"[18, 10749]",528390,en,Women & Sometimes Men,"Sara is in crisis. Engaged for one day, she decides to call off her marriage. Quirky, beautiful, and tender, she is working on being bold. Having had a short relationship with a woman in college, Sara seeks that feeling again. How can she have a woman’s touch without giving up men entirely? This question launches Sara on a bittersweet journey filled with self discovery, sexual awakening, beautiful women and sometimes men.",2.508,/m52BbkKr64D6CErBPapbr1J8REb.jpg,2017-10-21,Women & Sometimes Men,False,3.7,5
997,False,/qhg7bGe8JeWBNyHs1qwDlWFKxf2.jpg,[],528395,en,A Hand In Two Ways (Fisted),"A Hand in Two Ways (Fisted), is a looping meditation on night as space of mysterious energetic transmissions.  Animals, human bodies, children, ritual and performance are investigated as zones of conflict, desire and a visceral movement that is more felt than seen.",0.6,/fz7btjpINsqPG2Ce6NtVLGu8W7X.jpg,2017-06-05,A Hand In Two Ways (Fisted),False,1.0,1
998,False,/xP25Kb8sLJ0QOMHzdfQe9fJLoBA.jpg,[18],528431,en,Guided by the Word,"A child's Sunday School Bible. A broken relationship between an adopted daughter and her parents that spans 25 years. A mother who only wants to forgive - and be forgiven. On her death bed, Abigail asks her husband Steven to find their estranged daughter, forgive her and ask her forgiveness. Steven makes the journey from Kentucky to California to fulfill that wish - and to give his adopted daughter the Bible she left behind so many years ago. Along the way, Joseph meets a mysterious hitchhiker who may very well hold the secret of the journey's end. On the way, we learn that every journey needs a guide and that Steven will be ""Guided by the Word.""",1.249,/7f59xqIXGxDyGLqTTjaa4KSLd1F.jpg,2017-05-01,Guided by the Word,False,6.7,3
999,False,,"[18, 18]",528432,en,Speedwagon,"A penniless hermit, a straight-laced telemarketer, and a sinister astronaut road trip their way across the country.",0.6,/2mLwmMjCfU5kok8T8wl0N6wqqGE.jpg,2017-04-14,Speedwagon,False,0.0,0
1000,False,,[27],502429,en,The Streets Run Red,"An aging detective and his hotheaded partner tirelessly pursue a serial killer who is right under their nose in this gruesome, deplorable, disgusting new feature film from Ungovernable Films!  Ungovernable Films has set out this time to raise the bar on gore, obscenity, offensiveness, and nauseating FX in this feature film about a serial killer pursued by two dedicated cops. When the killer falls right into their laps without them realizing it, fact and fiction begin to blur for the three men whose senses of identity seem less and less certain.",1.4,/wCOWGEQF35ESeaFKh5ShjnQiFF1.jpg,2017-08-04,The Streets Run Red,False,0.0,0
1001,False,,[99],502437,nl,De Lama's Back in Action,Dutch improv troupe De Lama's reunite for one more performance in the ZiggoDome.,0.665,,2017-12-25,De Lama's Back in Action,False,10.0,1
1002,False,,"[16, 878]",502442,en,Solace,Solace is an interactive animated film based on celebrated science fiction writer Jeff Noon's short story about a near future in which marketing and addiction are disturbingly intertwined.,0.6,/rvFKmioserwUOg04cv4g2S2CqIw.jpg,2017-02-01,Solace,False,0.0,0
1003,False,/5MRx0jNcyVHOJPZBd6y4ybWOwhC.jpg,[10402],502446,ko,Twice 1st Tour: Twiceland – The Opening,"Twice 1st Tour: Twiceland – The Opening is the first solo concert tour for South Korean girl group, Twice.",1.349,/7GbtzJNbKhQgAo2t0NJgP48m1Tz.jpg,2017-12-29,Twice 1st Tour: Twiceland – The Opening,False,0.0,0
1004,False,,[18],502458,hi,90 to Win,"An Indian man leaves his job to crack a simpler and more effective alternative to Cricket's most questionable rule- The Duckworth Lewis Method, while his wife is six months into pregnancy and a bad financial crisis is waiting to hit them.",0.6,/gGOJQtMF1lK7xfWPR8uABwHER6a.jpg,2017-12-27,90 to Win,False,0.0,0
1005,False,,[18],508361,en,Krista,"In a high school theater class, Krista uses her scene study as catharsis.",0.939,/hmz6VuDeoTrRwmQnvy03oT42UZb.jpg,2017-12-31,Krista,False,4.7,3
1006,False,/l4gemw4iZEOTIi5k44yQLRBAujp.jpg,[],508372,pt,Tempo de,,0.6,/bJSZ5ykgxGxDpA13h9GGHwiILWO.jpg,2017-06-09,Tempo de,False,0.0,0
1007,False,,"[878, 27, 35]",508385,en,Wayfarers,Roommates meet something from beyond.,0.6,/j1pI16yAIeI2Rn9yLuwUXvUPzEQ.jpg,2017-05-26,Wayfarers,False,0.0,0
1008,False,,[99],508390,pt,Depois do Fervo,,0.6,/37xt0yKY8FTcX1Gx4Aw6XjNJNaB.jpg,2017-09-06,Depois do Fervo,False,0.0,0
1009,False,,[27],508406,en,The Oven,What's more horrifying than being cooked alive?,0.6,/q3zhf2R69iPVDQkyRYBgdGg6vTE.jpg,2017-08-18,The Oven,False,6.0,1
1010,False,,[27],508431,en,Tattooist,TATTOO gone wrong...,0.6,,2017-05-17,Tattooist,False,0.0,0
1011,False,,[35],508432,en,Bad for the Boats,"When sad-sack Nick Lassey is told he can't rent a paddle boat alone, an upbeat stranger volunteers to be his partner and the two set off on an awkward boat journey.",0.706,/nBlX6jQqE51W9nEkV1Udwf5r4WP.jpg,2017-06-23,Bad for the Boats,False,0.0,0
1012,False,,[27],508433,en,Beware the Lake,A dead high schooler rises from her watery grave to take revenge on the jealous cheerleaders who drugged and murdered her.,1.541,/uf1Ml1IlgBjOn54uPmO0OCUUHV7.jpg,2017-08-22,Beware the Lake,False,3.8,2
1013,False,,[18],508434,fr,Blind Sex,"At the end of the summer holiday, Louise, blind since birth, is smothered between her mother and her sister. After getting lost in the forest, a chance encounter on a naturist campsite will upset her habits.",1.733,/sLdHpl8xVlDYRqt0e8iPHakAAue.jpg,2017-01-22,Blind Sex,False,4.2,6
1014,False,/1W2M5mXe7DnkxT31MJRC8Xd64fV.jpg,[18],508453,en,Connie,"Ambivalent about her pregnancy, Connie attempts to withstand the desert, her husband and herself.",0.6,/p2B5qLp2XEo2Nib05nl8QXGuHu4.jpg,2017-04-01,Connie,False,0.0,0
1015,False,/smLA40zEDvFMtuGEs5fWlhV6meK.jpg,[99],508466,es,Desenterrando Sad Hill,"Film fans work to restore the set of the climatic graveyard scene from the iconic spaghetti western “The Good, the Bad and the Ugly,” directed by Sergio Leone in 1966.",7.482,/1DgoWzjWlLzN4GuLgrIe2iScTPt.jpg,2017-10-31,Sad Hill Unearthed,False,7.0,87
1016,False,,[],508467,fa,Bazm-e Razm,This documentary is about the vicissitudinous story of Iranian music between 1979-1989. The years just after 1979 Revolution through the end of Iran-Iraq war. The narrative of restrictions ...,0.6,/qNtXsPjtuH0vyAhyP7wlomhNFPv.jpg,2017-07-19,Bazm-e Razm,False,0.0,0
1017,False,,"[35, 80]",508478,en,Zoe,"Zoe, a low-rent hit-woman, discovers a love for stand-up comedy. To convince her partner she can pull it off, she must perform like her life depends on it.",0.6,/t07O2PC9Amq1zdBfqVfzb9l3Jdq.jpg,2017-06-25,Zoe,False,0.0,0
1018,False,,[],508481,en,The Rage,"Oscar has a drink at a bar and deals with the rage building inside, until he is interrupted by a chance encounter.",0.6,/tEDDxYKJwBNdec61bcQguvhdvEe.jpg,2017-10-29,The Rage,False,0.0,0
1019,False,,[27],508483,en,Vandals,There's someone down there...,0.6,/8IROqYbob7HJaikJRxkoP2KVEQo.jpg,2017-07-08,Vandals,False,5.0,1
1020,False,,[27],508485,en,The Negative,An artist never abandons her work.,0.6,/2f61pg5x6ojmRwKVswTRsB4HIya.jpg,2017-08-14,The Negative,False,0.0,0
1021,False,,[27],508487,en,Take the Stairs,Next time....TAKE THE STAIRS.,0.6,/w8YeYFywg2bGLrTH4lVPkJZCPdi.jpg,2017-06-15,Take the Stairs,False,5.0,2
1022,False,,[],508488,en,Moose Limbs,"Doctor Tom Beaumont is half-man, half-deer and it's his first day as the new GP in a rural English town with a penchant for hunting.",0.689,/qixGYbE3ZDKV8BTylOJcCmsZMOa.jpg,2017-08-22,Moose Limbs,False,6.0,3
1023,False,,[27],508489,en,Family Curse,There's evil in the woods....it's coming.,0.6,/fUdM0G4bVSn7n0wyCrOm8xKJjM7.jpg,2017-07-20,Family Curse,False,0.0,0
1024,False,,[27],508495,en,Lovesick,Make sure you are all alone before you go to sleep...,0.6,,2017-06-26,Lovesick,False,0.0,0
1025,False,,[],508496,en,Homes of Hope,In 2036 the world is a mess of war and chaos. A simulated virtual world seems to be the only way out. An ex-scientist Chris and his family get lost between the real and virtual world.,0.6,/5Hlt3XgbJjDdHrk8lzDeCJox172.jpg,2017-03-05,Homes of Hope,False,0.0,0
1026,False,/6h9pjTsWzaUWuUszHHbeI1JWE1.jpg,"[18, 27, 9648]",418078,en,It Comes at Night,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",13.334,/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,2017-06-09,It Comes at Night,False,5.8,2031
1027,False,/nTTaOuanFdL32dKObVUixtfgpBI.jpg,"[878, 53, 18]",418098,de,Jugend ohne Gott,German students compete to enter one of the country's elite schools.,8.084,/fm0d9TOAglrzpkcx5NpjDOO9vqf.jpg,2017-08-31,Godless Youth,False,6.2,112
1028,False,/shjOLb65XcXo71y7g5EpdHfJGDj.jpg,[18],507905,nl,Sirene,"Deep down inside, a fifteen-year-old boy feels different from the other boys around him. When he becomes friends with an enchanting girl, he gets more and more tangled up in his confusion.",0.969,/fz6vRAiGzjlgcsxVc5VfaAtND5O.jpg,2017-09-23,Sirens,False,5.6,4
1029,False,,[99],507921,en,Behind the Altar,,0.6,,2017-07-26,Behind the Altar,False,8.0,2
1030,False,,[99],507942,fr,Zorn I (2010 – 2016),Mathieu Amalric’s film with John Zorn began as a European TV commission that was quickly abandoned in favor of something more intimate: an ongoing dialogue between two friends that will always be a work-in-progress.,0.6,/7B9gdJTn25w641lobJiLU86rXH3.jpg,2017-10-13,Zorn I (2010 – 2016),False,0.0,0
1031,False,,[99],507944,en,Music is Music/Crazy Girl Crazy,"In a poetic composition of song, narration, and images, this film follows Canadian soprano and orchestra conductor Barbara Hannigan, accompanied by the Ludwig Orchestra, as she records her album Crazy Girl Crazy. Why did she choose these three pieces, in essence so different, but which intimately resonate with her: Berio’s Sequenza III, Berg’s Lulu Suite, and Gershwin’s Girl Crazy? With this musical voyage peering into a world of precision and sharing, where a passionate woman brings forth a vocal tour de force, Mathieu Amalric, César winner for Best Actor in 2005 and 2008, shows us once more his talent behind the camera with this new opus that goes beyond a mere artist’s portrait.",0.6,/vh2hl8qnvU4usKfTxL2ow7O8xF1.jpg,2017-10-13,Music is Music/Crazy Girl Crazy,False,0.0,0
1032,False,/ucq2e7p5JuDnUoOKCU8F7VSfreT.jpg,"[878, 14, 18]",507955,en,Caronte,A self-absorbed teenager somehow contacts another universe after she's injured in a car accident.,1.061,/wMrwDntGP4D90UAoBhVqd6ET9di.jpg,2017-10-08,Caronte,False,6.0,6
1033,False,/3HvDOxKBT1n0xv1NH0bPYpdPFw5.jpg,[],507966,en,Strange Rituals,"After a night of heavy drinking, Jeanne and Deb take an empty road through the backwoods to avoid traffic where they unexpectedly hit a mysterious woman that quickly vanishes into a field. Plagued with guilt and unable to go to the police, the girls decide to investigate with the help of some friends. But when their peers start to die or inexplicably vanish, it becomes clear that a bigger, sinister force is at work as Jeanne is thrown into a bizarre conflict with the undead and a sinister voodoo priest with malicious intentions.",2.358,/hHK9saAl28PU3LQgOmhb4T9YiiC.jpg,2017-03-20,Strange Rituals,False,3.0,1
1034,False,,[35],507970,en,Heavens to Betsy,"An aspiring children's book author comes to a better understanding of God's will after each and every one of her prayers from past to present are suddenly answered all at once, erasing her past and altering everything in her present.",0.6,/vTzsRXVuDUZjWggrnyhbqwsupAW.jpg,2017-10-10,Heavens to Betsy,False,0.0,0
1035,False,,[],507974,en,Fatum: Room 216,"On a Sunday afternoon, a man is asked to come to the police station to see if he can be of any help in the investigation of the rape and murder of two women.",0.6,/1vkhRIM7rjbuXtxrv4ODXFL4Xm5.jpg,2017-11-20,Fatum: Room 216,False,8.0,1
1036,False,,[27],507979,en,Elly,"Elly Albers is a shy film student in her second year at college. Trying to advance her standing in class, she agrees to take part in a found-footage horror film - and gets more horror than she expected.",0.6,/AcU94Lpf60cr4N6wIaxKRKMM33.jpg,2017-02-01,Elly,False,6.0,1
1037,False,,[35],507984,en,Count Arthur Strong Brings You: The Sound Of Mucus,"Using stories and other things that are secret, Count Arthur Strong, showbiz legend, pays tribute to one of the best musicals he can remember. Uniquely recreating the salient and poignant moments for your enjoyment. Don’t miss this amazing show.  Count Arthur Strong is ably supported on stage by Terry Kilkelly as Malcom de Tinsell, from Count Arthur Strong’s Radio Show! and Dave Plimmer, who features in Count Arthur Strong on BBC1, as Allan Leslie.  ‘If you only download one show for something this year buy this one twice and share with a friend. I promise you, you won’t regret it. And if you do there must be something wrong with you. No refunds’.",1.4,/iz11SGx41WRAeqkbtvRTtBNNeAy.jpg,2017-11-13,Count Arthur Strong Brings You: The Sound Of Mucus,False,10.0,1
1038,False,,[18],507987,en,Redemption Way,"Growing up, Jenny and Autumn were best friends. However, a choice tore them apart. Now it will take an unthinkable sacrifice to reunite them.",0.6,/yPeNGpYiDew15sxeFRAnu2pc1ZN.jpg,2017-08-12,Redemption Way,False,6.0,1
1039,False,,[],507994,en,Echoes of the Jurassic,Dinosaur soft tissue found! What does this mean and how does it affect you?,0.6,/s9L0AoUDJgnaLU9tuOkwwrWg6Li.jpg,2017-01-01,Echoes of the Jurassic,False,0.0,0
1040,False,,[],494461,en,ascensions,"the luminous interval creates a parallel light upon extinguishing.  an internal radiation of the elements absorbed.  image and afterimage. the crystalline impermanence of the phosphene.  the scratch as wound of time, history inscribed within the image, revealing light.  the frame as the infinite fragment of a world hovering outside of time. a window on to eternity.  the forces that remain after the passage of the vessel.",0.6,/Ah9IBbJqlVRXTwjueraj8fY9DkX.jpg,2017-04-18,ascensions,False,0.0,0
1041,False,/aRm0jAdPoNIFkby2JaqoWMJTe4z.jpg,[35],494480,ml,ആട് 2,"Aadu 2 revolves around Shaji Pappan and his group of misfits, who take part in another tug-of-war contest to win the golden cup. But along the way they unwittingly get drawn into a deal gone wrong, which involves dangerous smugglers.",4.126,/j5MCmG5n3gg5WUjpQIMwsMFsf9W.jpg,2017-12-22,Aadu 2,False,6.7,17
1042,False,,[99],494484,ro,Brașov 1987 - doi ani prea devreme,"A documentary covering the Rebellion of Brașov, from November 15, 1987.",0.6,/3jWiqsGdgRuoUPHQJYuEIMoPRbC.jpg,2017-11-02,Brașov 1987 - doi ani prea devreme,False,9.0,1
1043,False,,[99],494487,en,Same Difference,"Freeride, Freestyle and Alpine racing united! Legs of Steel presents the multi-discipline ski film 'Same Difference’. True to the credo –‘a film about skiers’, this documentary will provides a one-of-a-kind view into skiing’s diversity. Follow Alpine race legend Felix Neureuther through a testing competitive season full of ultimate highs and lows. Take a ride with Fabian Lentsch, Bene Mayr & Sven Kueenle as they venture to the nerve centre of freeride skiing in Alaska, and watch on with anticipation as Freestyler Paddy Graham and his gang attempt to redefine gravity with the biggest jump ever attempted. The start gates and slopes are different and the rewards may seem wildly contrasting, but it’s all just skiing in the end.",0.6,/hVKRwVraR7kjFPuH3jGX14Fmmad.jpg,2017-11-03,Same Difference,False,10.0,1
1044,False,,[],603339,en,Wandering Wonderland,Experimental Dance Film by Minkyou Yoo.,0.6,/63BC7azk3ad03shBPHW2O6XmLHk.jpg,2017-01-01,Wandering Wonderland,False,0.0,0
1045,False,,[35],603346,es,Upa! Remasterizada,"How far would you go to make an independent film? When a director, a producer, and an actress unite to realize their dream of making their first feature, there are no limits in what they are willing to do to accomplish that goal. Stolen locations, amateur work teams, the worst filming conditions, anything goes, even mutual betrayal. The outcome will surprise everyone. Third installment of the Upa! series.",0.6,,2017-01-01,Upa! Remasterizada,False,0.0,0
1046,False,,[],603393,pt,XI - A Força,,0.6,/sozH8eaKdIlBbzedZRdozlEdrMP.jpg,2017-12-22,XI - A Força,False,0.0,0
1047,False,,[99],603419,en,Balmoral:  A Hidden History,"Documentary offering a behind-scenes look at the secluded royal retreat that covers 50,000 acres of the Scottish Highlands, over 150 buildings, more than 100 employees and is Queen Elizabeth’s favourite home. This programme explores the history of Balmoral, what goes into keeping the estate ticking and the events from behind its walls.",1.099,,2017-12-26,Balmoral:  A Hidden History,False,0.0,0
1048,False,,[],603441,en,Football War - OverSimplified,OverSimplified’s comedy documentary on the Football War,0.6,/iHIOjUgGWJeAPU1nQm7Kr3GkT6F.jpg,2017-11-06,Football War - OverSimplified,False,0.0,0
1049,False,,[],603442,en,The Falklands - OverSimplified,OverSimplified’s comedy documentary on the wars of the Falklands,0.6,/jIduvh2jSk7n6NDgOJGJaX0j6cs.jpg,2017-10-22,The Falklands - OverSimplified,False,0.0,0
1050,False,,[],603443,en,Hitler - Oversimplified,OverSimplified’s comedy documentary on Hitler’s life,0.6,/NEQqfEz7KN1cQcDieR7Dw2SNUO.jpg,2017-04-18,Hitler - Oversimplified,False,0.0,0
1051,False,,[],601560,en,I Have Always Been Watching You,"A young woman wanders about an abandoned cinema, rummaging through its storerooms and curiously exploring the mechanical and celluloid detritus that has been left behind. A sense of transgression is in the air – the woman is, after all, trespassing – and she finds herself constantly being watched by several men who, we assume, oversee the disused property. This vague threat notwithstanding, she projects scraps of old footage, creating a freeform narrative all her own, breathing new life into forgotten artifacts.",0.6,/zuznGr6P2WSdYCfOvXlWEoJsqNT.jpg,2017-01-01,I Have Always Been Watching You,False,0.0,0
1052,False,,[99],601588,da,Weltschmerz,"While the world is ablaze, a blind director asks her theater group to help her process her broken heart. In a chaotic and iconographic role play, the group embarks on its search for love's true nature, while the fear of the physical world's limitations are buried deep underneath the stage floor.",0.6,/nugiz7xQK3VCmo6oWq4lh0zpDW3.jpg,2017-06-08,Weltschmerz,False,5.5,4
1053,False,,[16],601614,en,The Candy Man,,0.6,/cy8spsIkqiSAg0Rtxwkz494G7To.jpg,2017-04-01,The Candy Man,False,0.0,0
1054,False,,"[10402, 99]",601619,en,Danny Adler: Trespassin' at King Records - The Last Session on Brewster,"Danny fulfilled his great ambition to play and record in his native Cincinnati's King Records studio. On this unique video, he illegally enters the derelict King building in order to commune with the spirits of the great King Records artists from the past -- and, in so doing, becomes the last musician to ever record at the original studio on Brewster Avenue in Cincinnati's Evanston neighborhood. Video ncludes tracks written by Danny and others that were inspired by his King heroes such as ""Cincinnati' Fatback""",0.6,/dbhJkR3895rubRKodnHyg4YuDCa.jpg,2017-09-29,Danny Adler: Trespassin' at King Records - The Last Session on Brewster,False,0.0,0
1055,False,/rNLG2mjSv2EHZqy9RVTQnCtKeLl.jpg,[],493211,en,Ma Yesto Geet Gaauchu,Comedy romance film,0.6,/vGdbYHzCPmRijSElt7U6FeDtfz5.jpg,2017-07-14,Ma Yesto Geet Gaauchu,False,7.0,1
1056,False,/iZmK1fz97d5nkHZcMqlWBowSy3z.jpg,"[10749, 18]",493212,en,Jhyanakuti,A hilarious ride of a married couple n their adorable 8 months old baby boy. Beautiful Dhampus as It's set and majestic views and mountains as the backdrop.,0.6,/AprkFcdqjJUoTjl5rAbVrMkfhfi.jpg,2017-11-17,Jhyanakuti,False,8.0,1
1057,False,,[],493242,fr,Rester vivants,,0.6,,2017-11-29,Rester vivants,False,0.0,0
1058,False,/9W2ZsAduMb70jB0tmzcFVUGYI5a.jpg,"[10751, 10770]",493253,en,Undercover Angel,"Looking for a fresh start, Robin, a recently divorced mother moves to a small town with her daughter, Sophie  where she has purchased a fixer-upper. Needing help with the renovations on her new home, she hires a handyman, Henry  her meddling guardian angel, who helps her with so much more.",5.038,/m5T1Q5EK78c2gGRFueIG9aNEDiM.jpg,2017-12-02,Undercover Angel,False,6.7,15
1059,False,/ueByJMHM9PntNgHl2F90eVzckOG.jpg,"[18, 10749, 35]",493274,te,Juliet Lover of Idiot,"Vara is an orphan, vagabond valet driver who has a massive pile-up of debt to pay. Julie is the quintessential rich girl he loves to stalk. But when their relationship goes south and he ends up embroiled in a comedy of errors, how will Vara cope?",0.654,/zxL33tCPELKcj9RQmt5hRnmmgKD.jpg,2017-12-15,Juliet Lover of Idiot,False,0.0,0
1060,False,,[],529614,pt,Rock Das Galinhas,,0.6,/9p53kg7KJgpdkr0bu4fdVP80hbh.jpg,2017-06-12,Rock Das Galinhas,False,0.0,0
1061,False,,[],529618,pt,Soil,,0.6,/bP2U49El6DNPokXhV5qPxoQz9Zd.jpg,2017-06-12,Soil,False,0.0,0
1062,False,,[99],529635,en,Greetings from Tromaville!,"Greetings from Tromaville follows the history of Lloyd Kaufman and Troma Entertainment. Lloyd, along with his partner Michael Herz, founded Troma in 1974. Troma is an independent film company that has produced edgy, bold, humorous, and sometimes ""over the top"" films for more than 40 years.",1.4,/lTmWJPByGTVYd0HVWiGXq9qldz2.jpg,2017-11-30,Greetings from Tromaville!,False,0.0,0
1063,False,,[],529645,ta,Tharisu Nilam,"Tharisu Nilam is a Tamil movie released on 10 Nov, 2017. The movie is directed by T. Rangarajan.",0.6,/q6tddXIwcj9D96uHLgcDxLawctb.jpg,2017-11-10,Tharisu Nilam,False,0.0,0
1064,False,,[16],526514,de,Megatrick,The Big Bang has nothing on this.,0.689,/htq7dfNc3PXqXGYacqOHY0OaM44.jpg,2017-11-01,Megatrick,False,5.7,3
1065,False,,[99],526549,ja,Kyôbô na made no chinmoku,"December 21, 2015. The image of a fox was captured by a camera inside the unit 2 building at Fukushima No.1 nuclear power plant... A film-essay about contemporary Japan in the aftermath of March 2011 earthquake.",0.604,/r8Q4GBiYymEWrrBXbaDgm82ELf5.jpg,2017-10-11,"Savagely, silence",False,0.0,0
1066,False,/5wII2SvxRNpKDjCK4Gv20FRntDx.jpg,[],526553,es,Pasao de libras,Three fat guys get into diverse troubles as they decide to undergo weight-reducing surgery.,0.6,/e0ppvsrVeAF4LvLnmp0NPwhOXTl.jpg,2017-10-19,Pasao de libras,False,8.0,1
1067,False,/xHWv5v1AT7JxbG16Zp5vK05f693.jpg,"[35, 27]",526568,ja,Hedorôba (ヘドローバ),,1.966,/qHd6X77mGGr65Jc5Y77rMSBqTBI.jpg,2017-12-09,Hedoroba,False,3.0,2
1068,False,/czvH6mzAK34bI9X0zAycRKmzjvM.jpg,"[18, 10751, 35]",526598,zh,我来自纽约 2: 当我们在一起,Sequel to the critically acclaim The Kid From The Big Apple. Sarah is back in Malaysia to spend her holiday with grandpa who is showing signs of dementia.,1.812,/9VmLJFikglJsv7NeNUVxO3Cyf12.jpg,2017-11-16,The Kid from the Big Apple: Before We Forget,False,0.0,0
1069,False,,[],526611,en,Sonambients: The Sound Sculpture of Harry Bertoia,"Shot in 1971, the film follows Harry Bertoia in performance and interview throughout his Sonambient barn deep in the Pennsylvania woods. It offers a rare opportunity to follow the artist in practice, listening carefully as he moves contemplatively through his sculptures and gongs.",0.6,/2xzrGiEXQrHUHyuYNzMpa6GOPzz.jpg,2017-12-19,Sonambients: The Sound Sculpture of Harry Bertoia,False,0.0,0
1070,False,,[18],526650,da,Blot et minde,,1.412,/wtC6D9DSDLwp4C15na2PsLKcyKF.jpg,2017-01-17,Blot et minde,False,0.0,0
1071,False,/wtl6xVoAysjSwWDS6YR1yh45JXq.jpg,"[10749, 10770]",433677,en,Love on Ice,"Emily James, now 27 years old and considered a relic in the world of figure skating, gets an improbably shot to reclaim skating glory when a young coach sees greatness in her. Together, they find their love of skating goes beyond the ice.",5.697,/lgJmMMxftJVkt94IJXuqbHkNj5r.jpg,2017-01-07,Love on Ice,False,6.6,48
1072,False,/36LQuGmf4Lnt0P4Ahw7JWXEaV9s.jpg,"[10770, 35, 12]",433681,de,Eva über Bord,,1.2,/siKMjfAelhr7k9nA3FRs3zi9kmM.jpg,2017-01-06,Eva über Bord,False,6.2,3
1073,False,,"[18, 36]",433683,kk,Қазақ хандығы. Алмас қылыш,"The action takes place in the XV century, and the plot demonstrates the key events in formation of Kazakh statehood under the leadership of Khans Zhanibek and Kerey.",1.4,/lZYfkr0RXNriKRp3ViwoR8R7fwe.jpg,2017-01-05,History of the First Kazakh Khans. The Diamond Sword,False,0.0,0
1074,False,/3MmSTpxijdczhgqncXgXMlyHD7x.jpg,"[28, 12, 878]",433726,ja,仮面ライダー×スーパー戦隊 超スーパーヒーロー大戦,"The Game World launches an attack on the real world. In front of Kamen Rider Ex-Aid and the Uchu Sentai Kyuranger appears the ""Arena of Death"" where the destruction of the Earth will be decided. Trapped in this inescapable dimension, generations of Super Sentai and Kamen Riders must engage in a battle royale, an unprecedented battlefield of many puzzles connecting the real and game worlds. And then, ""Those Heroes"" revive... Everything is scaled up, all rules are broken! And when it seems like the real world will fall into a disaster, imagination brings forth unimaginable new heroes!",14.102,/292ShxSyJHPcKT2zmwPd99fB0sm.jpg,2017-03-25,Kamen Rider × Super Sentai: Ultra Super Hero Wars,False,3.9,8
1075,False,,"[99, 10402]",433734,en,KLF 01 01 2017 WTF FOUND VHS,An avant-garde collage film which impressionistically and non-chronologically detailing the career of a London electronic duo.,0.6,,2017-01-01,KLF 01 01 2017 WTF FOUND VHS,False,0.0,0
